Protest,g_lat,g_lon
GRP,31.549333,-97.1466695
GRP,33.9137085,-98.4933873
GRP,37.6774769,-113.0618931
GRP,41.7369803,-111.8338359
GRP,40.6460622,-111.4979729
GRP,37.0965278,-113.5684164
GRP,40.7607793,-111.8910474
GRP,36.7098335,-81.9773482
GRP,38.8048355,-77.0469214
GRP,37.2295733,-80.4139393
GRP,38.0293059,-78.4766781
GRP,36.7682088,-76.2874927
GRP,38.3031837,-77.4605399
GRP,37.7104135,-76.379669
GRP,38.7509488,-77.4752667
GRP,36.8348383,-81.5148368
GRP,37.0870821,-76.4730122
GRP,36.8507689,-76.2858726
GRP,37.7117971,-75.7490966
GRP,37.5407246,-77.4360481
GRP,38.149576,-79.0716958
GRP,38.7134516,-77.7952712
GRP,37.2707022,-76.7074571
GRP,39.1856597,-78.1633341
GRP,42.8781345,-73.1967741
GRP,43.1636875,-73.0723268
GRP,44.0153371,-73.16734
GRP,44.2600593,-72.5753869
GRP,42.975268,-72.5217237
GRP,43.6106237,-72.9726065
GRP,44.4192627,-72.0151184
GRP,46.9753708,-123.8157218
GRP,47.3073228,-122.2284532
GRP,48.993723,-122.7471191
GRP,48.7519112,-122.4786854
GRP,48.696654,-122.9061068
GRP,46.9965144,-120.5478474
GRP,47.9789848,-122.2020795
GRP,48.5342662,-123.0171242
GRP,47.7987072,-122.4981921
GRP,48.0400945,-122.406257
GRP,46.1381676,-122.9381672
GRP,48.0517637,-122.1770818
GRP,47.1301417,-119.2780771
GRP,48.4201105,-122.3374543
GRP,47.4956579,-121.7867775
GRP,47.0378741,-122.9006951
GRP,46.28042,-119.2751996
GRP,47.6062095,-122.3320708
GRP,48.0795365,-123.1018438
GRP,47.6445386,-122.6948697
GRP,47.6587802,-117.4260465
GRP,47.2528768,-122.4442906
GRP,48.3634784,-120.122303
GRP,45.6272259,-122.6727305
GRP,47.4473204,-122.4598502
GRP,46.0645809,-118.3430208
GRP,47.4234599,-120.3103494
GRP,46.6020711,-120.5058987
GRP,44.2619309,-88.4153847
GRP,46.5924428,-90.8837982
GRP,43.8333269,-88.0178729
GRP,42.9288944,-88.8370509
GRP,44.5133188,-88.0132958
GRP,42.6827885,-89.0187222
GRP,43.8137751,-91.2519017
GRP,43.0730517,-89.4012302
GRP,43.7474805,-89.1387265
GRP,43.0389025,-87.9064736
GRP,45.8710837,-89.7092705
GRP,42.7261309,-87.7828523
GRP,45.8224475,-91.8893431
GRP,44.5235792,-89.574563
GRP,44.9591352,-89.6301221
GRP,37.7781702,-81.1881557
GRP,38.3498195,-81.6326234
GRP,38.4192496,-82.445154
GRP,37.8487147,-81.9934581
GRP,39.629526,-79.9558968
GRP,39.2667418,-81.5615135
GRP,40.0639616,-80.7209149
GRP,43.4799291,-110.7624282
GRP,41.3113669,-105.5911007
GRP,42.8678809,-109.8633501
GRP,44.7971939,-106.9561791
GRP,61.2180556,-149.9002778
GRP,61.2180556,-149.9002778
GRP,59.2358333,-135.445
GRP,58.3019444,-134.4197221
GRP,58.3019444,-134.4197221
GRP,33.5185892,-86.8103567
GRP,33.5185892,-86.8103567
GRP,33.5185892,-86.8103567
GRP,33.5185892,-86.8103567
GRP,33.3401108,-86.6302625
GRP,34.8556441,-86.7508323
GRP,34.7303688,-86.5861037
GRP,34.7303688,-86.5861037
GRP,34.7303688,-86.5861037
GRP,34.7303688,-86.5861037
GRP,30.6953657,-88.0398912
GRP,36.3728538,-94.2088172
GRP,36.359799,-94.2852085
GRP,35.0886963,-92.4421011
GRP,36.082156,-94.1718542
GRP,35.3859242,-94.3985475
GRP,35.3859242,-94.3985475
GRP,35.2339712,-92.387655
GRP,36.2759002,-91.5240287
GRP,34.5037004,-93.0551795
GRP,34.7464809,-92.2895948
GRP,34.7464809,-92.2895948
GRP,34.7464809,-92.2895948
GRP,34.7464809,-92.2895948
GRP,34.7464809,-92.2895948
GRP,34.8667565,-92.4043219
GRP,34.769536,-92.2670941
GRP,33.4417915,-94.0376881
GRP,34.2739862,-92.0909766
GRP,34.2739862,-92.0909766
GRP,32.297853,-110.9187037
GRP,33.8333716,-111.9507042
GRP,35.1982836,-111.651302
GRP,35.1982836,-111.651302
GRP,35.1982836,-111.651302
GRP,33.5386523,-112.1859866
GRP,33.5386523,-112.1859866
GRP,33.495503,-111.983978
GRP,33.4483771,-112.0740373
GRP,33.4483771,-112.0740373
GRP,33.4483771,-112.0740373
GRP,32.2226066,-110.9747108
GRP,34.1533395,-118.7616764
GRP,37.7652065,-122.2416355
GRP,33.5684605,-117.7262981
GRP,34.1397292,-118.0353449
GRP,35.1185868,-120.5907252
GRP,38.8965654,-121.0768901
GRP,37.8715926,-122.272747
GRP,37.8715926,-122.272747
GRP,34.0736204,-118.4003563
GRP,35.5641381,-121.0807468
GRP,39.7284944,-121.8374777
GRP,34.0966764,-117.7197785
GRP,37.9779776,-122.0310733
GRP,38.5449065,-121.7405167
GRP,38.5449065,-121.7405167
GRP,35.7688425,-119.2470536
GRP,36.6305058,-119.6784697
GRP,33.8703645,-117.9242123
GRP,33.7742692,-117.9379952
GRP,33.6845673,-117.8265049
GRP,34.228754,-118.2351192
GRP,33.6469437,-117.6861023
GRP,38.891565,-121.2930079
GRP,33.7700504,-118.1937395
GRP,34.0522342,-118.2436849
GRP,34.0522342,-118.2436849
GRP,34.0522342,-118.2436849
GRP,34.0522342,-118.2436849
GRP,34.0522342,-118.2436849
GRP,37.2358078,-121.9623751
GRP,37.6390972,-120.9968782
GRP,36.6002378,-121.8946761
GRP,34.285558,-118.8820414
GRP,35.3659445,-120.8499924
GRP,38.2975381,-122.286865
GRP,33.6188829,-117.9298493
GRP,35.0427547,-120.4759986
GRP,37.8043637,-122.2711137
GRP,37.8043637,-122.2711137
GRP,33.1958696,-117.3794834
GRP,33.7879139,-117.8531007
GRP,33.8302961,-116.5452921
GRP,37.4418834,-122.1430195
GRP,37.4418834,-122.1430195
GRP,34.1477849,-118.1445155
GRP,38.232417,-122.6366524
GRP,37.8243715,-122.231635
GRP,37.8243715,-122.231635
GRP,37.8243715,-122.231635
GRP,37.8243715,-122.231635
GRP,34.1063989,-117.5931084
GRP,34.0555693,-117.1825381
GRP,38.5815719,-121.4943996
GRP,38.5815719,-121.4943996
GRP,36.6777372,-121.6555013
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,32.715738,-117.1610838
GRP,34.1066756,-117.8067257
GRP,37.7749295,-122.4194155
GRP,37.7749295,-122.4194155
GRP,37.7749295,-122.4194155
GRP,37.7749295,-122.4194155
GRP,37.3382082,-121.8863286
GRP,37.3382082,-121.8863286
GRP,35.2827524,-120.6596156
GRP,36.9741171,-122.0307963
GRP,34.0194543,-118.4911912
GRP,32.8383828,-116.9739167
GRP,32.8383828,-116.9739167
GRP,37.2638324,-122.0230146
GRP,37.2638324,-122.0230146
GRP,37.424106,-122.1660756
GRP,37.9577016,-121.2907796
GRP,34.1705609,-118.8375937
GRP,34.1705609,-118.8375937
GRP,36.2077288,-119.3473379
GRP,37.4946568,-120.8465941
GRP,37.4946568,-120.8465941
GRP,39.1501709,-123.2077831
GRP,37.5933918,-122.0438298
GRP,34.2804923,-119.2945199
GRP,34.0686208,-117.9389526
GRP,34.1466467,-118.8073729
GRP,34.0522342,-118.2436849
GRP,39.7294319,-104.8319195
GRP,39.7294319,-104.8319195
GRP,40.0149856,-105.2705456
GRP,40.0149856,-105.2705456
GRP,40.0149856,-105.2705456
GRP,40.0149856,-105.2705456
GRP,40.0149856,-105.2705456
GRP,40.0149856,-105.2705456
GRP,39.9205411,-105.0866504
GRP,40.2588686,-103.6238367
GRP,39.4717664,-104.8948347
GRP,38.8338816,-104.8213634
GRP,38.8338816,-104.8213634
GRP,38.8338816,-104.8213634
GRP,39.5877657,-105.0694295
GRP,37.3488827,-108.5859265
GRP,39.7392358,-104.990251
GRP,39.7392358,-104.990251
GRP,39.7392358,-104.990251
GRP,39.7392358,-104.990251
GRP,37.27528,-107.8800667
GRP,37.27528,-107.8800667
GRP,40.2502582,-103.7999509
GRP,40.2502582,-103.7999509
GRP,39.755543,-105.2210997
GRP,39.6172101,-104.9508141
GRP,39.5480789,-104.9739333
GRP,39.5480789,-104.9739333
GRP,39.5480789,-104.9739333
GRP,39.9935959,-105.0897058
GRP,39.9935959,-105.0897058
GRP,39.613321,-105.0166498
GRP,39.536482,-104.8970678
GRP,40.1672068,-105.1019275
GRP,40.1672068,-105.1019275
GRP,40.1672068,-105.1019275
GRP,39.977763,-105.1319296
GRP,39.977763,-105.1319296
GRP,39.8680412,-104.9719243
GRP,40.2305363,-104.0727278
GRP,41.3712283,-73.4139621
GRP,41.1792258,-73.1894384
GRP,41.1792258,-73.1894384
GRP,41.1792258,-73.1894384
GRP,41.5083668,-72.9106202
GRP,41.5756728,-72.3320051
GRP,41.394817,-73.4540111
GRP,41.0771914,-73.4686858
GRP,41.7634219,-72.6128339
GRP,42.0027181,-72.5441445
GRP,41.1408363,-73.2612615
GRP,41.7360305,-72.795027
GRP,41.6861794,-72.5450779
GRP,41.0262417,-73.6281964
GRP,41.288906,-72.674364
GRP,41.3838782,-72.9026064
GRP,41.7658043,-72.6733723
GRP,41.7658043,-72.6733723
GRP,41.7658043,-72.6733723
GRP,41.7658043,-72.6733723
GRP,41.4456444,-72.0181743
GRP,41.2959908,-72.5754149
GRP,41.7759301,-72.5215009
GRP,41.5381535,-72.8070435
GRP,41.5381535,-72.8070435
GRP,41.2306979,-73.064036
GRP,41.4639922,-72.1556189
GRP,41.6612104,-72.7795419
GRP,41.146763,-73.4948445
GRP,41.308274,-72.9278835
GRP,41.3556539,-72.0995209
GRP,41.4141172,-73.3035651
GRP,41.117744,-73.4081575
GRP,41.117744,-73.4081575
GRP,41.5242649,-72.0759105
GRP,41.5242649,-72.0759105
GRP,41.6764876,-71.915073
GRP,41.3164856,-73.0931641
GRP,41.8540094,-72.827915
GRP,41.0534302,-73.5387341
GRP,41.0534302,-73.5387341
GRP,41.0534302,-73.5387341
GRP,41.1845415,-73.1331651
GRP,41.2428563,-73.2006639
GRP,41.8186802,-72.479037
GRP,41.7620842,-72.7420151
GRP,41.7620842,-72.7420151
GRP,41.7620842,-72.7420151
GRP,41.7620842,-72.7420151
GRP,41.7620842,-72.7420151
GRP,41.7620842,-72.7420151
GRP,41.2705484,-72.9469711
GRP,41.1953739,-73.4378988
GRP,41.8525984,-72.6437022
GRP,41.5445404,-73.2090025
GRP,41.5581525,-73.0514965
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,38.9071923,-77.0368707
GRP,39.7709468,-75.48353
GRP,39.1134458,-75.5418687
GRP,39.158168,-75.5243682
GRP,39.158168,-75.5243682
GRP,38.6901134,-75.3854728
GRP,39.7876112,-75.6966001
GRP,38.7745565,-75.1393498
GRP,39.449556,-75.7163207
GRP,38.9126129,-75.4279748
GRP,39.6620397,-75.5668166
GRP,39.6837226,-75.7496572
GRP,39.6837226,-75.7496572
GRP,38.6412256,-75.6110381
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,39.744655,-75.5483909
GRP,28.6934076,-81.5322149
GRP,26.0573112,-80.271716
GRP,26.271192,-80.2706044
GRP,26.0764783,-80.2521157
GRP,26.0764783,-80.2521157
GRP,29.6516344,-82.3248262
GRP,27.8536365,-82.382593
GRP,25.4687224,-80.4775569
GRP,28.0394654,-81.9498042
GRP,28.830196,-81.8081554
GRP,30.2454776,-85.648261
GRP,25.7616798,-80.1917902
GRP,25.790654,-80.1300455
GRP,28.0780718,-82.7637127
GRP,30.1588129,-85.6602058
GRP,30.1588129,-85.6602058
GRP,30.1588129,-85.6602058
GRP,30.1588129,-85.6602058
GRP,26.3107774,-80.2532249
GRP,26.3107774,-80.2532249
GRP,29.9012437,-81.3124341
GRP,30.0820653,-81.5471201
GRP,27.6386434,-80.3972736
GRP,30.0538131,-90.5517534
GRP,30.2751945,-89.7811745
GRP,42.5584283,-70.880049
GRP,42.3600825,-71.0588801
GRP,42.3600825,-71.0588801
GRP,41.9903519,-70.9750541
GRP,42.3736158,-71.1097335
GRP,42.3736158,-71.1097335
GRP,42.3328668,-71.1727583
GRP,42.3328668,-71.1727583
GRP,42.2436085,-71.1676536
GRP,42.5445588,-72.6056435
GRP,41.5532208,-70.6085886
GRP,42.2570866,-72.5168859
GRP,42.2570866,-72.5168859
GRP,42.1959798,-73.362008
GRP,42.587915,-72.5994104
GRP,42.6112018,-71.5745152
GRP,42.3517585,-71.8634062
GRP,42.4473497,-71.2271531
GRP,42.4250964,-71.066163
GRP,42.2495321,-71.0661653
GRP,42.2775281,-71.3468091
GRP,42.3370413,-71.2092214
GRP,42.1584103,-72.3286869
GRP,42.4500845,-73.2453824
GRP,42.3056501,-71.5245087
GRP,42.2875874,-73.3203862
GRP,42.296797,-71.2923877
GRP,42.1250929,-72.749538
GRP,42.3667625,-71.3031132
GRP,42.1237206,-72.431586
GRP,42.7120196,-73.2036898
GRP,42.2625932,-71.8022934
GRP,42.2625932,-71.8022934
GRP,38.9784453,-76.4921829
GRP,38.9784453,-76.4921829
GRP,38.9784453,-76.4921829
GRP,38.9784453,-76.4921829
GRP,39.2903848,-76.6121893
GRP,39.2903848,-76.6121893
GRP,39.2903848,-76.6121893
GRP,39.2903848,-76.6121893
GRP,39.2903848,-76.6121893
GRP,39.2903848,-76.6121893
GRP,39.5359406,-76.3482931
GRP,38.3226153,-75.2176892
GRP,38.984652,-77.0947092
GRP,39.5062108,-77.6524907
GRP,39.0067768,-76.7791365
GRP,39.2720509,-76.7319161
GRP,39.0417785,-76.0663334
GRP,39.530946,-75.8074367
GRP,39.2387164,-77.2794288
GRP,39.2061962,-76.9455664
GRP,39.2061962,-76.9455664
GRP,39.2037144,-76.8610462
GRP,39.2037144,-76.8610462
GRP,39.2884381,-77.2038716
GRP,39.2506633,-76.5205184
GRP,38.940564,-76.5629398
GRP,39.6067789,-75.8332718
GRP,39.6067789,-75.8332718
GRP,39.3092743,-76.474962
GRP,39.4142688,-77.4105409
GRP,39.4142688,-77.4105409
GRP,39.4142688,-77.4105409
GRP,39.1434406,-77.2013705
GRP,39.1434406,-77.2013705
GRP,39.1434406,-77.2013705
GRP,39.1626084,-76.6246886
GRP,39.1626084,-76.6246886
GRP,38.2616086,-76.4967919
GRP,39.6417629,-77.7199932
GRP,39.6048253,-76.8499774
GRP,38.6159533,-76.613015
GRP,39.3607976,-77.3230553
GRP,39.3607976,-77.3230553
GRP,39.4290415,-76.3557028
GRP,39.0992752,-76.8483061
GRP,38.291238,-76.6357942
GRP,39.4370508,-76.6196915
GRP,39.6001132,-75.9413327
GRP,38.7170349,-76.6007915
GRP,38.7170349,-76.6007915
GRP,39.1073317,-76.5710753
GRP,39.3742729,-76.7224727
GRP,39.1459392,-77.4169311
GRP,39.0181651,-77.2085914
GRP,38.5735817,-77.0306325
GRP,39.0839973,-77.1527578
GRP,39.0839973,-77.1527578
GRP,38.3606736,-75.5993692
GRP,38.3606736,-75.5993692
GRP,39.1495278,-77.0262286
GRP,38.9906657,-77.026088
GRP,39.5473962,-76.6735137
GRP,38.9806679,-76.3143999
GRP,39.4014955,-76.6019125
GRP,39.4862126,-77.3519285
GRP,44.0978509,-70.2311655
GRP,43.5177659,-70.3772911
GRP,44.47852,-68.039543
GRP,43.8006208,-70.1867227
GRP,42.2575385,-83.2110375
GRP,42.2808256,-83.7430378
GRP,42.2808256,-83.7430378
GRP,42.2808256,-83.7430378
GRP,42.6875323,-83.2341028
GRP,43.5944677,-83.8888647
GRP,43.5944677,-83.8888647
GRP,43.6980782,-85.4836557
GRP,42.5467012,-83.2113192
GRP,42.5467012,-83.2113192
GRP,42.5294773,-83.7802214
GRP,42.5294773,-83.7802214
GRP,42.0592101,-83.3907658
GRP,42.7351196,-83.4192941
GRP,42.5868882,-82.9195514
GRP,43.1775256,-83.7341274
GRP,42.5750853,-83.4882347
GRP,42.5750853,-83.4882347
GRP,43.0639112,-85.9347667
GRP,43.0347491,-83.5180063
GRP,42.3222599,-83.1763145
GRP,42.3222599,-83.1763145
GRP,42.3222599,-83.1763145
GRP,42.3369816,-83.2732627
GRP,42.842256,-84.5691487
GRP,42.4989936,-83.3677168
GRP,43.8350247,-84.8669666
GRP,42.7978061,-83.7049498
GRP,42.7978061,-83.7049498
GRP,42.0964314,-83.2918744
GRP,43.0125274,-83.6874562
GRP,43.0125274,-83.6874562
GRP,43.0630833,-83.8510732
GRP,42.539202,-82.9493652
GRP,42.916972,-83.5063365
GRP,42.9275277,-83.6299518
GRP,42.9633599,-85.6680863
GRP,42.9633599,-85.6680863
GRP,42.9633599,-85.6680863
GRP,42.6568196,-83.754382
GRP,42.6380014,-83.6175677
GRP,42.7875235,-86.1089301
GRP,42.7875235,-86.1089301
GRP,42.7919727,-83.6277255
GRP,42.6072552,-83.9293952
GRP,42.9872547,-85.0711174
GRP,42.245869,-84.4013462
GRP,42.2917069,-85.5872286
GRP,45.7949561,-88.0720706
GRP,42.7844752,-83.2396612
GRP,42.732535,-84.5555347
GRP,42.732535,-84.5555347
GRP,43.0514161,-83.3188341
GRP,43.0514161,-83.3188341
GRP,42.36837,-83.3527097
GRP,42.36837,-83.3527097
GRP,42.9336426,-85.3419609
GRP,42.7168759,-82.820974
GRP,42.2094839,-85.784453
GRP,42.0853204,-83.6824384
GRP,43.1186374,-83.6949583
GRP,42.1626843,-83.4027844
GRP,42.0023594,-83.3088167
GRP,43.2561251,-86.26756
GRP,43.1689044,-86.2639461
GRP,42.48059,-83.4754913
GRP,42.8522506,-83.4430002
GRP,43.1661367,-83.5243976
GRP,42.3714253,-83.4702132
GRP,42.6389216,-83.2910468
GRP,42.1742073,-83.1793697
GRP,42.1742073,-83.1793697
GRP,42.6583661,-83.1499322
GRP,42.6583661,-83.1499322
GRP,42.4972583,-82.9371409
GRP,42.4894801,-83.1446485
GRP,43.4194699,-83.9508068
GRP,43.4194699,-83.9508068
GRP,43.6086194,-86.3639633
GRP,42.670782,-83.0329934
GRP,42.46059,-83.6516063
GRP,43.1608578,-85.7100393
GRP,42.998444,-84.553847
GRP,42.0938577,-86.4895463
GRP,42.5803122,-83.0302033
GRP,42.014487,-86.5194654
GRP,42.9572508,-83.8305144
GRP,42.0039331,-83.9449417
GRP,42.1394858,-83.1782587
GRP,42.6064095,-83.1497751
GRP,42.6064095,-83.1497751
GRP,42.6064095,-83.1497751
GRP,42.5144566,-83.0146526
GRP,42.5144566,-83.0146526
GRP,42.5144566,-83.0146526
GRP,42.6907443,-83.4066132
GRP,42.6907443,-83.4066132
GRP,42.5678534,-83.373339
GRP,42.324204,-83.400211
GRP,42.439479,-83.7438303
GRP,43.130026,-82.7982634
GRP,45.2332984,-93.2913405
GRP,45.1977428,-93.3871758
GRP,45.1977428,-93.3871758
GRP,45.0502435,-93.1566112
GRP,43.6666296,-92.9746367
GRP,48.7124736,-94.5999299
GRP,48.6269055,-94.1018504
GRP,45.1607987,-93.2349489
GRP,45.1607987,-93.2349489
GRP,45.0941315,-93.3563405
GRP,45.5656755,-93.2258999
GRP,45.1888539,-93.3974537
GRP,45.1888539,-93.3974537
GRP,44.7893446,-93.6018389
GRP,44.9555652,-95.3671542
GRP,46.7217735,-92.4611825
GRP,45.1732394,-93.3030063
GRP,46.7866719,-92.1004852
GRP,44.8546856,-93.470786
GRP,45.3377283,-93.5691122
GRP,44.2949636,-93.268827
GRP,45.2788561,-92.9852183
GRP,45.3894083,-92.8479921
GRP,45.0696886,-92.9516037
GRP,44.1635775,-93.9993996
GRP,44.1635775,-93.9993996
GRP,44.1635775,-93.9993996
GRP,45.0724642,-93.4557877
GRP,44.8835768,-93.1382749
GRP,44.977753,-93.2650108
GRP,44.977753,-93.2650108
GRP,44.977753,-93.2650108
GRP,44.977753,-93.2650108
GRP,44.9211836,-93.4687489
GRP,46.8737648,-96.7678039
GRP,45.0380201,-93.3866185
GRP,45.5102135,-92.9931054
GRP,44.4582983,-93.161604
GRP,44.4582983,-93.161604
GRP,44.4582983,-93.161604
GRP,44.9630216,-92.9649361
GRP,44.9713519,-93.6044033
GRP,45.1194091,-93.4024532
GRP,44.1649655,-92.1715571
GRP,44.7132969,-93.4227274
GRP,44.8832982,-93.2830021
GRP,45.1878015,-93.5525206
GRP,44.7647329,-93.3591147
GRP,44.7973962,-93.5272861
GRP,45.0791325,-93.1471667
GRP,44.8759802,-93.0275802
GRP,45.1077433,-93.2380038
GRP,45.5579451,-94.1632404
GRP,45.5579451,-94.1632404
GRP,44.9597376,-93.3702186
GRP,45.209964,-93.6649642
GRP,44.9537029,-93.0899578
GRP,44.9537029,-93.0899578
GRP,44.9537029,-93.0899578
GRP,44.9537029,-93.0899578
GRP,44.9537029,-93.0899578
GRP,44.9537029,-93.0899578
GRP,47.5232596,-92.5365713
GRP,44.3754518,-92.0236059
GRP,45.0853814,-93.0081479
GRP,44.0553908,-91.6663523
GRP,44.9238552,-92.9593797
GRP,38.4328317,-90.3776187
GRP,38.8119527,-94.5318982
GRP,38.8119527,-94.5318982
GRP,39.0169509,-94.2816148
GRP,38.6631083,-90.5770675
GRP,38.6631083,-90.5770675
GRP,38.6631083,-90.5770675
GRP,38.9517053,-92.3340724
GRP,38.6608855,-90.422618
GRP,38.5025537,-90.6279044
GRP,39.0150069,-94.198558
GRP,39.7233771,-91.5983959
GRP,38.3697763,-90.3784525
GRP,39.0911161,-94.4155068
GRP,39.0911161,-94.4155068
GRP,37.3822732,-89.6662063
GRP,39.0997265,-94.5785667
GRP,39.0997265,-94.5785667
GRP,39.0997265,-94.5785667
GRP,39.0997265,-94.5785667
GRP,39.0997265,-94.5785667
GRP,39.0997265,-94.5785667
GRP,39.0997265,-94.5785667
GRP,40.1947539,-92.5832496
GRP,38.7809384,-90.7883604
GRP,38.9108408,-94.3821724
GRP,38.5969977,-90.5092882
GRP,39.221953,-91.9099238
GRP,37.0433863,-93.294353
GRP,37.0433863,-93.294353
GRP,38.8106075,-90.6998477
GRP,37.0208865,-93.2060163
GRP,38.7191764,-94.4585625
GRP,36.9524979,-93.9674371
GRP,37.116995,-93.0557343
GRP,37.4233917,-93.2583626
GRP,37.4233917,-93.2583626
GRP,38.7881062,-90.4974359
GRP,38.7881062,-90.4974359
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.6270025,-90.1994042
GRP,38.7874699,-90.6298922
GRP,30.3088076,-89.3300461
GRP,33.1842911,-90.4892562
GRP,32.3095903,-90.1389757
GRP,30.4090829,-89.4350519
GRP,31.3465627,-89.2600605
GRP,32.4284761,-90.1323087
GRP,30.858244,-89.1353283
GRP,45.6769979,-111.0429339
GRP,46.0038232,-112.5347775
GRP,46.5891452,-112.0391057
GRP,46.8721284,-113.9940314
GRP,35.732652,-78.8502856
GRP,35.732652,-78.8502856
GRP,35.5950581,-82.5514869
GRP,35.5950581,-82.5514869
GRP,36.3880128,-75.9785818
GRP,35.2429175,-81.037297
GRP,35.2334472,-82.7342919
GRP,35.2334472,-82.7342919
GRP,35.9173357,-82.300961
GRP,35.79154,-78.7811169
GRP,35.79154,-78.7811169
GRP,35.79154,-78.7811169
GRP,35.9131996,-79.0558445
GRP,35.9131996,-79.0558445
GRP,35.2270869,-80.8431267
GRP,35.2270869,-80.8431267
GRP,35.2270869,-80.8431267
GRP,35.2270869,-80.8431267
GRP,36.0215258,-80.3819984
GRP,35.4087517,-80.579511
GRP,35.4993031,-80.8486846
GRP,35.9940329,-78.898619
GRP,35.9940329,-78.898619
GRP,35.9940329,-78.898619
GRP,35.2801166,-82.4220631
GRP,36.4884715,-79.7667026
GRP,35.5843235,-78.8000128
GRP,35.7112642,-78.6141709
GRP,35.262082,-81.1873005
GRP,35.262082,-81.1873005
GRP,36.0726354,-79.7919754
GRP,36.0726354,-79.7919754
GRP,36.0726354,-79.7919754
GRP,36.0726354,-79.7919754
GRP,36.0726354,-79.7919754
GRP,35.612661,-77.3663538
GRP,35.3187279,-82.4609528
GRP,35.7344538,-81.3444573
GRP,35.6512655,-78.8336218
GRP,34.7540524,-77.4302414
GRP,35.8240265,-80.2533838
GRP,35.399327,-78.8158528
GRP,35.473745,-81.2545251
GRP,34.6182199,-79.0086424
GRP,35.6840131,-82.0092745
GRP,36.4123597,-79.9669857
GRP,35.5859146,-80.8081413
GRP,35.5859146,-80.8081413
GRP,35.5859146,-80.8081413
GRP,35.108493,-77.0441143
GRP,35.6698552,-81.2214708
GRP,35.6698552,-81.2214708
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,35.7795897,-78.6381787
GRP,36.3548586,-79.6644747
GRP,36.3548586,-79.6644747
GRP,35.9216748,-81.1768813
GRP,35.9798734,-78.5097228
GRP,34.9245935,-80.7434019
GRP,34.9245935,-80.7434019
GRP,36.4037364,-81.4928829
GRP,34.2103894,-77.8868117
GRP,35.7212689,-77.9155395
GRP,36.0998596,-80.244216
GRP,36.0998596,-80.244216
GRP,35.529051,-77.4010762
GRP,46.8083268,-100.7837392
GRP,46.8791756,-102.7896242
GRP,46.8771863,-96.7898034
GRP,46.9105438,-98.7084357
GRP,48.1469683,-103.6179745
GRP,41.4550118,-96.3578639
GRP,41.1543623,-95.9145568
GRP,41.1543623,-95.9145568
GRP,41.1543623,-95.9145568
GRP,41.4333909,-96.4981467
GRP,40.9263957,-98.3420118
GRP,40.9263957,-98.3420118
GRP,40.8371199,-96.8350999
GRP,40.8371199,-96.8350999
GRP,40.8371199,-96.8350999
GRP,40.8371199,-96.8350999
GRP,41.2064604,-96.1633042
GRP,41.1402759,-100.7601454
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.2565369,-95.9345034
GRP,41.1544432,-96.0422378
GRP,41.2002566,-96.031987
GRP,42.8614748,-71.6253487
GRP,43.2081366,-71.5375718
GRP,43.1339545,-70.9264393
GRP,43.0204052,-71.6002223
GRP,43.7320175,-71.5884095
GRP,42.7647763,-71.4398074
GRP,42.933692,-72.2781409
GRP,42.9956397,-71.4547891
GRP,42.9956397,-71.4547891
GRP,43.5437467,-72.2528582
GRP,42.8678693,-71.4948322
GRP,43.0228677,-70.9163873
GRP,42.8433943,-71.7351077
GRP,39.9090924,-74.1549173
GRP,40.8067546,-74.1854209
GRP,40.0578384,-74.1371832
GRP,39.926813,-75.0246312
GRP,40.2876108,-74.1723652
GRP,40.5187154,-74.4120953
GRP,40.5187154,-74.4120953
